area,bedrooms,bathrooms,stories,parking,mainroad,guestroom,basement,hotwaterheating,airconditioning,prefarea,furnishingstatus,region,price
178,3,2,2,0,yes,yes,yes,no,yes,no,furnished,Okeho,195555
309,5,3,1,1,no,yes,no,yes,yes,no,unfurnished,Tede,182881
357,2,1,1,1,no,no,no,yes,yes,no,unfurnished,Ibadan,141404
97,5,3,2,1,no,yes,no,no,yes,no,unfurnished,Erunmu,185411
361,1,1,2,1,yes,no,no,no,yes,no,furnished,Ibadan,154980
215,3,2,2,2,yes,yes,yes,yes,no,no,unfurnished,Sepeteri,181816
176,2,1,1,0,no,yes,no,yes,no,no,unfurnished,Jobele,131668
375,2,2,1,1,yes,no,no,yes,yes,no,unfurnished,Iresa-Apa,159797
376,5,1,1,2,no,yes,no,no,yes,no,unfurnished,Igboho,185383
91,3,3,2,2,no,yes,yes,no,yes,yes,semi-furnished,Ilora,185360
124,1,1,1,3,no,yes,yes,no,no,no,unfurnished,Iseyin,143169
359,4,1,1,0,no,no,no,yes,yes,no,unfurnished,Okeho,164742
349,3,3,2,0,yes,no,yes,no,no,no,furnished,Ibadan,183139
139,3,1,2,1,no,yes,no,yes,yes,yes,furnished,Saki,183221
123,2,2,1,2,no,yes,no,no,no,no,unfurnished,Kisi (Kishi),158359
282,1,3,2,3,yes,no,no,yes,yes,yes,semi-furnished,Oyo,173965
350,4,3,2,3,no,yes,no,no,yes,yes,unfurnished,Igangan,196777
290,2,3,1,2,yes,no,no,no,no,yes,unfurnished,Iroko,155442
146,2,3,2,0,no,no,no,no,no,yes,unfurnished,Sepeteri,156167
388,4,2,2,1,no,no,yes,no,no,yes,furnished,Sepeteri,191806
237,1,3,1,1,no,yes,no,no,no,yes,unfurnished,Akinmoorin,144931
202,5,1,1,1,yes,yes,yes,no,no,no,semi-furnished,Fiditi,185049
371,3,1,1,0,no,yes,yes,yes,yes,yes,unfurnished,Tede,161876
107,5,1,1,1,yes,yes,no,no,yes,no,semi-furnished,Erunmu,184496
348,1,1,2,0,yes,yes,no,yes,no,no,unfurnished,Jobele,144446
289,3,2,1,0,no,no,yes,yes,yes,no,furnished,Saki,166051
84,5,1,2,2,no,no,no,no,no,no,unfurnished,Fiditi,180448
260,5,2,1,2,yes,no,no,yes,yes,no,furnished,Ogbomosho,204305
306,1,1,2,1,no,no,yes,no,no,no,furnished,Iresa-Adu,153449
266,4,3,2,2,no,yes,yes,no,no,yes,furnished,Akinmoorin,195069
114,2,2,1,2,yes,no,yes,no,yes,yes,semi-furnished,Fiditi,163598
355,3,1,2,1,no,yes,yes,yes,yes,no,semi-furnished,Lanlate,166274
266,2,3,1,1,yes,no,yes,no,yes,no,furnished,Iseyin,182345
291,4,3,1,2,yes,yes,no,yes,yes,no,furnished,Ado-Awaye,202996
123,4,3,1,1,no,no,yes,no,yes,no,unfurnished,Igangan,182556
85,3,2,2,2,no,no,no,yes,yes,yes,furnished,Sepeteri,182922
186,3,2,2,1,yes,no,no,no,yes,yes,unfurnished,Saki,177810
365,4,3,2,2,yes,no,no,no,yes,no,semi-furnished,Erunmu,185863
379,2,3,1,1,yes,no,no,no,yes,yes,semi-furnished,Iresa-Apa,166568
309,1,2,1,0,yes,yes,no,no,no,no,unfurnished,Kisi (Kishi),132661
113,5,3,2,2,yes,no,yes,yes,yes,yes,furnished,Igangan,226907
177,1,2,1,0,no,yes,no,yes,no,no,unfurnished,Fiditi,130721
382,1,2,2,2,yes,yes,yes,no,no,no,furnished,Ado-Awaye,162234
281,3,2,1,3,yes,yes,no,no,no,no,semi-furnished,Ago-Amodu,182474
335,2,2,1,0,no,no,no,no,yes,no,furnished,Eruwa,150917
146,2,3,2,3,yes,yes,yes,yes,no,yes,furnished,Igangan,196637
167,1,1,2,0,yes,yes,no,no,yes,yes,furnished,Alabata,149356
145,3,2,2,2,no,yes,no,no,no,yes,unfurnished,Eruwa,166400
144,3,1,1,0,no,no,no,yes,yes,yes,furnished,Iresa-Apa,165927
112,5,3,1,1,no,yes,yes,yes,no,yes,unfurnished,Sepeteri,197818
155,4,1,1,2,yes,yes,yes,no,yes,yes,semi-furnished,Ilora,190090
325,3,2,2,0,yes,no,yes,yes,no,no,unfurnished,Akinmoorin,163731
382,3,2,2,3,yes,no,no,yes,no,yes,semi-furnished,Iresa-Adu,189089
383,3,2,2,1,no,no,no,no,yes,yes,unfurnished,Lalupon,172402
294,2,1,2,3,no,no,yes,no,yes,no,furnished,Igangan,166579
287,1,3,1,0,no,yes,yes,yes,no,yes,furnished,Ilora,174867
235,3,2,2,2,no,no,no,no,no,no,semi-furnished,Erunmu,171045
171,2,3,1,3,yes,yes,no,yes,yes,yes,furnished,Iroko,184125
305,1,3,2,3,no,yes,no,yes,no,yes,furnished,Eruwa,171468
325,4,1,2,2,yes,no,yes,no,yes,yes,unfurnished,Ado-Awaye,183383
275,2,3,2,1,no,no,yes,yes,no,no,semi-furnished,Ilora,170476
397,3,1,2,2,yes,yes,yes,yes,yes,yes,unfurnished,Tede,180980
395,3,2,2,2,no,no,no,yes,no,yes,unfurnished,Okeho,171766
103,3,2,2,0,no,no,yes,yes,no,no,furnished,Tede,178172
173,2,1,2,1,yes,no,yes,yes,no,no,semi-furnished,Otu,156180
125,5,3,1,1,yes,yes,no,no,yes,yes,semi-furnished,Sepeteri,195529
234,3,1,2,1,no,no,no,yes,yes,no,unfurnished,Lalupon,166172
161,2,1,1,3,yes,no,yes,no,no,no,unfurnished,Igbo-Ora,142635
128,5,3,1,3,no,yes,yes,no,no,yes,furnished,Eruwa,206135
153,3,1,1,0,no,yes,no,yes,no,yes,furnished,Lalupon,177258
232,4,1,1,1,no,no,yes,yes,yes,no,semi-furnished,Ogbomosho,180424
387,5,2,1,2,yes,yes,no,yes,no,yes,semi-furnished,Ilora,197566
226,2,2,2,0,no,yes,no,no,yes,no,semi-furnished,Erunmu,157233
185,2,2,2,0,no,no,no,no,yes,no,semi-furnished,Kisi (Kishi),150946
255,2,2,2,2,no,yes,yes,no,no,no,furnished,Eruwa,170311
263,4,1,2,3,no,yes,yes,no,yes,yes,furnished,Okeho,203573
86,3,1,1,1,no,no,no,yes,yes,yes,furnished,Igboho,160997
171,2,1,1,3,no,yes,no,yes,yes,yes,semi-furnished,Iroko,169999
294,5,1,1,2,no,yes,yes,no,no,yes,semi-furnished,Eruwa,193678
371,3,2,2,3,no,yes,yes,yes,yes,no,semi-furnished,Iresa-Apa,191886
303,5,1,1,3,no,no,no,yes,yes,no,semi-furnished,Ogbomosho,184351
166,2,2,1,1,no,yes,yes,yes,no,no,unfurnished,Tede,154213
98,1,2,2,0,yes,no,no,yes,no,yes,semi-furnished,Ogbomosho,151349
229,5,1,1,2,yes,yes,no,yes,no,no,semi-furnished,Erunmu,193992
87,3,2,1,0,yes,yes,yes,no,yes,yes,semi-furnished,Ibadan,180576
188,1,1,2,1,yes,yes,yes,yes,yes,yes,semi-furnished,Awe,155709
190,4,1,1,0,yes,yes,no,yes,no,no,unfurnished,Alabata,155366
98,4,3,2,2,no,no,no,no,yes,yes,semi-furnished,Jobele,185997
193,3,2,1,3,no,no,no,no,yes,yes,unfurnished,Iseyin,156385
385,2,1,2,2,yes,no,yes,yes,no,yes,unfurnished,Fiditi,151542
179,3,2,1,1,no,yes,yes,no,no,yes,semi-furnished,Iresa-Adu,160908
347,4,1,2,3,no,yes,no,yes,no,yes,semi-furnished,Iseyin,192158
285,2,1,2,3,yes,yes,no,yes,yes,yes,furnished,Kisi (Kishi),187827
217,4,3,2,3,no,no,yes,yes,yes,yes,furnished,Ibadan,215844
167,1,3,2,0,no,yes,yes,yes,no,no,semi-furnished,Iroko,167747
157,4,2,1,2,yes,yes,yes,no,no,no,furnished,Eruwa,192108
197,1,3,1,0,no,no,no,yes,yes,yes,semi-furnished,Eruwa,159657
143,2,2,2,0,no,yes,no,no,no,yes,semi-furnished,Lalupon,163405
389,5,2,1,3,yes,no,no,no,no,yes,unfurnished,Igbeti,179225
124,3,2,2,3,yes,yes,yes,no,yes,yes,furnished,Jobele,199178
227,5,2,2,2,yes,yes,no,yes,yes,no,unfurnished,Ago-Amodu,195947
307,2,1,1,2,yes,yes,no,yes,yes,yes,unfurnished,Igangan,166319
274,2,2,2,0,no,no,no,no,no,yes,furnished,Fiditi,159928
141,5,3,1,1,yes,no,yes,yes,yes,no,unfurnished,Lanlate,187463
101,5,1,2,0,yes,no,yes,no,no,no,furnished,Fiditi,184697
222,2,1,2,3,yes,no,yes,yes,no,no,semi-furnished,Tede,157422
239,3,1,2,0,no,no,yes,no,yes,yes,furnished,Ilora,171522
320,4,2,1,1,yes,no,yes,no,no,no,furnished,Awe,187959
286,4,3,1,2,no,yes,no,no,no,no,furnished,Igbo-Ora,197575
139,1,3,2,0,no,yes,no,yes,no,no,furnished,Ayete,171632
168,4,1,1,0,no,no,no,yes,yes,no,unfurnished,Igbo-Ora,157206
162,2,3,1,0,yes,yes,yes,no,yes,yes,unfurnished,Saki,158689
81,1,3,2,0,yes,yes,yes,yes,no,no,semi-furnished,Igbeti,158017
359,2,2,1,1,no,no,no,no,no,yes,furnished,Iseyin,165387
196,5,1,1,2,no,yes,no,yes,no,no,semi-furnished,Iseyin,185699
98,5,3,1,2,yes,yes,no,yes,yes,yes,furnished,Ogbomosho,217385
148,5,1,2,0,yes,no,yes,no,no,no,furnished,Ogbomosho,187931
256,3,2,2,2,no,no,no,no,no,yes,unfurnished,Lanlate,159178
260,5,2,1,3,no,yes,yes,no,yes,no,unfurnished,Ago-Amodu,192944
396,4,1,1,1,yes,no,yes,yes,yes,no,unfurnished,Akinmoorin,173398
373,2,1,2,1,yes,no,no,yes,yes,no,unfurnished,Okeho,153812
359,4,1,2,3,yes,yes,yes,yes,yes,no,unfurnished,Otu,180605
394,4,2,2,3,no,yes,no,no,yes,yes,unfurnished,Ayete,184628
367,4,2,1,2,yes,yes,no,yes,yes,no,unfurnished,Tede,175495
395,2,1,1,1,yes,yes,no,no,no,yes,semi-furnished,Lanlate,152742
119,2,3,1,3,no,yes,no,no,yes,yes,furnished,Ilora,185985
283,3,1,1,2,yes,no,no,yes,no,no,unfurnished,Igangan,157289
301,5,3,2,1,yes,no,no,no,no,no,semi-furnished,Igangan,187988
155,1,3,2,3,no,yes,yes,no,yes,no,furnished,Sepeteri,176515
139,4,1,1,3,yes,no,no,no,yes,yes,unfurnished,Lanlate,165512
188,5,2,2,3,yes,no,yes,yes,yes,no,semi-furnished,Ogbomosho,215181
392,1,2,2,2,no,no,no,yes,no,no,semi-furnished,Ago-Amodu,144137
342,3,1,2,3,yes,yes,no,no,no,yes,unfurnished,Oyo,166571
309,4,1,2,3,yes,yes,yes,yes,no,yes,unfurnished,Fiditi,191379
259,4,2,1,1,no,no,yes,no,yes,yes,unfurnished,Igboho,164980
364,5,1,1,1,yes,yes,no,no,no,no,unfurnished,Eruwa,180685
216,5,2,1,2,yes,no,yes,yes,yes,no,unfurnished,Saki,200730
223,2,3,1,2,no,no,no,yes,no,yes,furnished,Sepeteri,181851
89,5,1,1,1,yes,no,yes,no,yes,yes,semi-furnished,Lanlate,185253
391,4,1,1,3,yes,no,no,yes,yes,yes,semi-furnished,Sepeteri,175709
169,3,3,2,0,yes,no,yes,yes,yes,no,unfurnished,Ayete,171379
175,2,3,2,3,no,yes,no,no,yes,no,unfurnished,Oyo,164113
199,1,1,1,0,no,yes,yes,no,yes,no,semi-furnished,Igboho,134440
105,2,1,1,2,yes,no,yes,yes,no,no,unfurnished,Ayete,155855
287,3,3,2,0,no,no,yes,yes,yes,yes,furnished,Alabata,189334
370,3,2,1,1,yes,no,yes,yes,yes,no,semi-furnished,Lalupon,167423
399,5,2,1,1,yes,no,yes,yes,no,yes,semi-furnished,Eruwa,189973
135,5,3,2,1,no,no,yes,no,no,no,unfurnished,Ayete,195514
336,2,2,1,3,yes,no,no,no,no,no,furnished,Alabata,167607
382,2,1,1,2,yes,yes,no,no,yes,yes,semi-furnished,Okeho,163600
223,4,1,2,1,no,yes,yes,no,yes,no,furnished,Ado-Awaye,187470
380,1,1,2,3,no,no,yes,no,no,no,semi-furnished,Igboho,144426
332,1,1,1,0,yes,no,yes,no,no,yes,unfurnished,Iresa-Adu,129888
199,4,2,2,2,yes,no,yes,no,yes,no,semi-furnished,Ago-Amodu,195315
228,5,2,2,3,no,no,no,no,no,yes,unfurnished,Alabata,178785
294,3,1,1,3,no,no,no,no,no,yes,furnished,Tede,169882
322,3,2,1,1,no,yes,yes,no,no,no,unfurnished,Fiditi,165182
232,3,3,1,2,no,no,no,yes,no,yes,semi-furnished,Iresa-Apa,173325
258,4,3,1,0,yes,no,no,yes,no,no,furnished,Kisi (Kishi),193911
251,2,3,2,1,yes,no,yes,yes,no,no,furnished,Iseyin,172816
167,3,1,2,3,yes,no,no,no,yes,no,unfurnished,Lanlate,168659
106,3,2,1,3,yes,no,no,yes,yes,no,semi-furnished,Igangan,179670
178,3,1,2,2,yes,yes,no,yes,yes,yes,unfurnished,Otu,176851
223,3,3,2,3,yes,yes,no,no,no,yes,furnished,Igboho,202024
384,5,1,1,2,yes,no,yes,no,no,no,furnished,Iresa-Adu,191889
129,1,1,1,2,no,yes,no,yes,yes,no,semi-furnished,Lanlate,150926
149,2,1,2,3,no,no,yes,no,no,yes,furnished,Saki,159388
286,1,2,2,2,yes,yes,yes,no,yes,no,unfurnished,Okeho,161652
143,5,2,1,2,no,no,yes,no,yes,no,semi-furnished,Saki,181369
83,4,3,1,0,yes,no,no,no,no,no,furnished,Otu,180267
363,3,1,2,2,yes,yes,no,yes,yes,yes,furnished,Igbeti,191379
227,4,3,1,3,no,no,yes,yes,no,yes,furnished,Jobele,206094
304,3,2,2,1,yes,yes,yes,no,no,yes,furnished,Jobele,182672
81,2,1,1,2,yes,yes,yes,yes,yes,no,furnished,Lalupon,178997
222,3,3,2,1,no,yes,no,no,yes,yes,unfurnished,Iroko,172554
187,4,2,2,1,yes,yes,no,no,yes,no,unfurnished,Igbo-Ora,180584
279,3,3,2,0,yes,no,no,yes,no,no,semi-furnished,Igboho,171912
144,2,2,1,3,yes,no,yes,yes,yes,yes,unfurnished,Ago-Amodu,158985
113,3,1,2,1,no,no,no,no,yes,no,unfurnished,Alabata,150080
350,3,1,1,2,no,yes,no,yes,no,no,semi-furnished,Igboho,167456
332,5,2,2,0,no,no,yes,yes,yes,yes,unfurnished,Ado-Awaye,179946
221,5,3,2,2,yes,yes,no,yes,no,yes,unfurnished,Saki,213033
322,3,3,2,0,yes,no,no,no,yes,no,unfurnished,Kisi (Kishi),165444
100,1,2,2,2,no,no,yes,yes,no,no,semi-furnished,Saki,161807
132,4,1,1,0,yes,yes,no,no,yes,no,unfurnished,Otu,171555
269,5,2,2,2,yes,yes,yes,yes,no,yes,semi-furnished,Ibadan,212121
129,3,3,2,0,no,no,no,no,no,no,unfurnished,Iresa-Apa,163875
179,4,2,1,1,yes,no,yes,yes,no,no,furnished,Igangan,196883
228,1,2,1,0,yes,no,yes,yes,yes,no,semi-furnished,Igangan,158669
364,4,1,1,3,no,yes,yes,yes,no,no,semi-furnished,Otu,188191
139,1,3,1,3,no,no,no,no,no,yes,furnished,Ado-Awaye,165209
192,5,1,2,1,yes,yes,no,no,no,no,unfurnished,Iroko,187019
194,4,1,2,2,no,yes,no,yes,no,no,furnished,Iseyin,177978
357,3,2,1,2,yes,no,yes,no,yes,yes,semi-furnished,Tede,173233
147,1,2,1,1,yes,no,yes,no,yes,no,semi-furnished,Lanlate,146792
160,5,1,1,0,no,no,no,yes,yes,no,unfurnished,Ayete,170386
200,4,1,1,2,no,yes,no,yes,yes,no,furnished,Igboho,182571
339,5,1,1,2,no,no,yes,no,no,no,semi-furnished,Eruwa,176800
106,1,3,1,3,no,no,yes,yes,no,yes,semi-furnished,Ado-Awaye,161761
286,5,2,1,1,no,yes,yes,no,yes,yes,semi-furnished,Awe,191956
270,4,2,2,3,yes,yes,yes,no,yes,no,unfurnished,Lanlate,182355
217,2,1,1,1,no,no,yes,yes,no,yes,unfurnished,Igboho,144461
385,4,3,2,3,no,no,yes,yes,no,yes,semi-furnished,Alabata,189104
307,4,2,2,2,yes,yes,no,yes,no,yes,semi-furnished,Eruwa,190267
190,3,2,1,1,yes,no,yes,no,no,no,unfurnished,Kisi (Kishi),159705
292,5,3,2,1,yes,yes,no,no,yes,yes,furnished,Igangan,224071
200,4,1,1,1,yes,yes,yes,no,yes,no,unfurnished,Oyo,168300
281,4,1,1,3,no,yes,yes,no,no,yes,unfurnished,Igbeti,173602
318,4,1,2,2,yes,yes,yes,yes,no,yes,furnished,Kisi (Kishi),192990
368,5,2,2,3,no,yes,yes,yes,yes,yes,unfurnished,Lalupon,195484
208,3,2,1,2,yes,no,no,yes,no,no,unfurnished,Lalupon,164703
172,1,2,2,0,yes,no,no,yes,no,no,furnished,Ogbomosho,156390
338,5,3,2,1,no,yes,yes,yes,yes,yes,furnished,Awe,220495
304,5,1,1,3,yes,no,yes,no,yes,yes,semi-furnished,Lalupon,188085
113,1,2,1,0,yes,yes,yes,yes,no,yes,furnished,Igangan,159194
100,4,3,2,2,no,no,yes,no,yes,yes,semi-furnished,Erunmu,189759
235,2,2,2,0,yes,no,yes,yes,yes,yes,unfurnished,Erunmu,162752
272,4,3,1,0,yes,yes,yes,no,no,no,semi-furnished,Ogbomosho,185323
306,4,2,2,0,yes,no,no,yes,no,yes,furnished,Fiditi,182302
291,3,3,2,2,no,no,no,no,no,yes,unfurnished,Iresa-Adu,171378
196,4,2,2,2,yes,yes,yes,yes,no,yes,furnished,Igangan,201860
140,4,1,2,0,no,no,yes,yes,yes,no,unfurnished,Jobele,177604
127,4,3,1,0,no,yes,no,yes,no,yes,unfurnished,Ibadan,167806
273,1,2,1,2,no,yes,yes,yes,yes,yes,semi-furnished,Akinmoorin,157251
316,1,3,2,2,yes,no,no,no,no,no,unfurnished,Iresa-Adu,159166
288,5,2,2,0,yes,no,no,no,yes,no,semi-furnished,Ado-Awaye,196632
274,3,1,2,1,yes,yes,no,no,no,yes,unfurnished,Tede,155204
154,2,1,2,0,yes,no,yes,yes,no,no,semi-furnished,Tede,149724
267,2,3,2,2,no,no,no,no,no,yes,furnished,Ibadan,166891
296,4,1,1,0,no,no,no,no,no,no,furnished,Ado-Awaye,164917
112,2,1,1,3,yes,no,yes,yes,no,yes,semi-furnished,Ilora,168780
131,3,2,2,0,yes,yes,no,no,yes,yes,furnished,Igangan,180587
205,2,2,2,3,yes,yes,no,yes,yes,yes,semi-furnished,Igangan,177122
141,2,3,1,2,yes,no,no,no,no,no,semi-furnished,Okeho,174644
281,1,3,2,1,no,yes,no,yes,no,yes,unfurnished,Okeho,164361
389,4,3,1,0,yes,no,no,no,yes,no,furnished,Lanlate,197055
301,5,3,1,0,no,yes,yes,yes,yes,no,furnished,Ayete,209071
260,5,3,2,1,no,yes,no,no,no,no,unfurnished,Lanlate,189445
86,2,1,2,0,yes,no,no,no,yes,yes,furnished,Sepeteri,159703
130,1,2,2,2,yes,no,no,yes,yes,no,semi-furnished,Igbo-Ora,164688
224,1,3,1,3,yes,yes,no,no,no,yes,furnished,Awe,165710
278,4,2,1,2,no,no,yes,no,yes,yes,unfurnished,Otu,178427
397,3,3,2,2,yes,no,yes,yes,yes,yes,unfurnished,Eruwa,196226
391,5,1,2,0,no,no,yes,yes,no,no,unfurnished,Otu,172636
158,4,2,1,3,no,no,yes,no,yes,yes,semi-furnished,Iroko,181838
124,1,1,2,2,yes,yes,no,yes,yes,no,furnished,Erunmu,169903
89,5,2,2,0,no,no,no,no,yes,no,semi-furnished,Sepeteri,186011
81,3,2,1,3,yes,yes,yes,no,yes,no,unfurnished,Igbo-Ora,171562
387,2,1,2,3,yes,yes,yes,no,yes,no,furnished,Akinmoorin,180310
131,5,1,1,0,no,no,yes,no,no,yes,furnished,Sepeteri,186928
345,1,1,1,2,no,yes,yes,no,yes,yes,furnished,Sepeteri,165195
93,1,1,1,1,no,no,no,no,no,yes,furnished,Oyo,139245
88,2,3,2,0,yes,yes,yes,yes,yes,no,unfurnished,Ibadan,171878
140,3,3,2,3,yes,no,yes,yes,yes,no,semi-furnished,Oyo,188973
229,3,2,1,1,no,yes,yes,yes,no,no,furnished,Ado-Awaye,170450
286,4,1,1,1,no,yes,no,yes,no,no,semi-furnished,Ogbomosho,164646
233,2,3,2,2,no,yes,yes,yes,no,yes,semi-furnished,Ibadan,172541
328,5,2,1,2,yes,yes,yes,yes,no,yes,furnished,Okeho,203646
99,5,3,1,1,no,yes,yes,yes,no,no,furnished,Fiditi,196526
391,3,1,1,1,no,no,no,no,yes,yes,unfurnished,Jobele,145972
157,4,2,1,0,no,yes,yes,no,no,yes,semi-furnished,Erunmu,171154
184,4,2,1,0,no,no,yes,no,yes,no,unfurnished,Erunmu,174954
151,2,2,2,1,no,yes,no,no,no,no,unfurnished,Ogbomosho,143458
187,4,1,1,2,yes,no,no,yes,yes,no,unfurnished,Alabata,168449
228,5,3,1,1,yes,no,yes,no,no,no,unfurnished,Iroko,179478
207,3,1,1,2,no,yes,yes,yes,no,no,semi-furnished,Ibadan,174122
260,1,3,1,1,no,no,no,yes,no,no,furnished,Awe,166517
141,5,3,2,1,yes,no,no,no,yes,yes,furnished,Kisi (Kishi),214564
134,3,3,1,0,no,yes,no,yes,yes,no,unfurnished,Saki,177221
82,1,1,1,1,no,yes,no,no,yes,yes,semi-furnished,Ago-Amodu,137488
219,4,2,1,1,yes,yes,yes,no,yes,yes,furnished,Iroko,190797
206,4,1,1,1,no,yes,yes,yes,no,no,unfurnished,Erunmu,164386
275,3,3,1,1,no,yes,yes,no,yes,yes,semi-furnished,Awe,182953
149,1,2,2,1,yes,no,yes,no,yes,yes,semi-furnished,Alabata,152163
309,3,3,1,1,no,no,yes,no,no,no,unfurnished,Iroko,160658
132,4,3,2,2,no,no,yes,yes,yes,yes,furnished,Jobele,204530
293,4,3,1,1,yes,no,yes,no,yes,no,unfurnished,Igbeti,190504
371,3,2,2,3,yes,no,yes,no,yes,no,unfurnished,Igbo-Ora,181314
257,2,3,1,1,yes,no,yes,yes,yes,no,semi-furnished,Iroko,180049
234,1,1,1,2,no,no,no,no,yes,no,unfurnished,Igboho,125935
295,4,3,1,2,yes,no,no,no,no,no,unfurnished,Kisi (Kishi),186449
235,1,1,2,0,no,yes,no,yes,no,yes,semi-furnished,Ilora,140562
101,1,2,2,1,no,yes,yes,yes,no,no,unfurnished,Tede,154763
324,4,2,1,0,yes,yes,yes,no,no,no,unfurnished,Igboho,172183
354,1,1,1,0,yes,no,no,no,no,yes,semi-furnished,Tede,142888
206,1,3,1,2,yes,no,no,yes,no,no,unfurnished,Otu,150067
284,3,2,2,1,yes,yes,no,yes,yes,no,semi-furnished,Oyo,175847
169,5,1,2,2,no,no,yes,no,yes,no,semi-furnished,Ado-Awaye,193952
247,5,3,1,2,yes,no,yes,yes,no,yes,semi-furnished,Ayete,196284
365,2,1,2,0,yes,yes,no,no,no,yes,furnished,Ibadan,174578
286,3,2,2,0,no,yes,no,no,no,yes,furnished,Jobele,182508
221,5,1,1,1,yes,no,yes,yes,no,no,semi-furnished,Awe,183816
372,3,1,1,0,no,yes,yes,yes,yes,no,furnished,Saki,175590
286,4,2,2,1,no,yes,yes,yes,no,yes,unfurnished,Ibadan,186273
192,5,1,2,1,yes,yes,yes,no,yes,yes,semi-furnished,Oyo,205526
204,1,2,2,2,yes,no,no,yes,no,no,furnished,Ago-Amodu,166773
106,4,3,2,2,no,no,no,yes,no,yes,furnished,Igbeti,190528
148,3,3,1,0,yes,yes,no,yes,yes,yes,unfurnished,Oyo,185147
309,1,2,1,0,yes,no,no,yes,no,no,semi-furnished,Jobele,145550
268,2,1,2,0,yes,no,no,yes,yes,no,semi-furnished,Iresa-Apa,157328
91,4,1,1,1,yes,yes,no,no,yes,yes,furnished,Saki,178646
135,1,1,2,1,no,no,yes,yes,no,no,furnished,Erunmu,156516
187,1,2,1,2,no,yes,no,yes,yes,no,unfurnished,Erunmu,151708
140,1,2,1,0,yes,yes,yes,no,no,no,unfurnished,Sepeteri,135692
129,4,3,1,0,yes,yes,no,yes,no,yes,furnished,Sepeteri,198097
264,1,2,1,0,yes,yes,yes,yes,yes,no,semi-furnished,Iseyin,146543
303,4,1,2,1,no,no,yes,no,yes,no,furnished,Alabata,191021
130,5,1,1,0,no,yes,no,yes,no,yes,furnished,Okeho,190880
208,5,3,1,0,yes,yes,no,yes,yes,yes,semi-furnished,Igangan,205018
212,3,2,2,2,no,yes,no,yes,no,no,unfurnished,Iresa-Apa,161509
163,1,3,2,1,no,yes,no,yes,no,yes,semi-furnished,Ago-Amodu,166882
284,3,3,2,2,yes,yes,yes,yes,no,no,unfurnished,Iresa-Apa,181823
188,2,3,2,1,no,no,yes,no,no,no,unfurnished,Iresa-Apa,165119
259,1,1,1,2,yes,yes,no,no,no,no,unfurnished,Tede,147857
90,2,3,1,2,no,no,no,yes,yes,yes,furnished,Igbo-Ora,175977
155,3,1,1,3,yes,yes,no,yes,yes,no,unfurnished,Jobele,166621
326,1,2,2,3,yes,yes,yes,yes,no,yes,unfurnished,Ago-Amodu,160199
99,5,2,1,3,yes,no,yes,no,no,no,unfurnished,Sepeteri,180342
116,5,3,2,0,yes,yes,yes,no,yes,no,furnished,Lalupon,220306
206,2,1,2,0,yes,yes,yes,yes,no,no,unfurnished,Tede,150089
297,4,1,2,3,no,yes,yes,no,no,no,semi-furnished,Igbo-Ora,172270
379,3,2,2,2,yes,no,no,no,yes,yes,semi-furnished,Akinmoorin,179115
80,1,1,2,3,no,yes,yes,no,yes,no,furnished,Oyo,162215
141,3,2,2,2,yes,yes,yes,no,no,no,unfurnished,Erunmu,167571
322,5,3,2,0,yes,no,yes,no,no,yes,unfurnished,Ogbomosho,195918
89,5,1,1,2,no,yes,yes,yes,yes,yes,unfurnished,Lalupon,188368
192,1,3,2,3,yes,no,no,yes,yes,no,unfurnished,Fiditi,171828
153,4,3,1,2,no,no,yes,no,no,yes,semi-furnished,Iresa-Apa,181353
142,4,3,2,3,no,no,no,no,no,yes,furnished,Saki,203775
282,2,3,2,0,yes,yes,yes,no,yes,yes,unfurnished,Saki,164728
250,3,3,1,1,yes,no,no,yes,no,yes,semi-furnished,Alabata,183914
391,2,3,1,2,yes,no,no,yes,yes,yes,semi-furnished,Ilora,166470
222,2,1,1,3,yes,no,no,no,yes,no,furnished,Ogbomosho,171780
261,1,1,2,1,no,yes,no,yes,no,yes,semi-furnished,Lanlate,146740
241,4,1,2,1,no,no,yes,yes,yes,yes,unfurnished,Eruwa,176770
221,1,3,1,0,yes,yes,no,yes,yes,no,unfurnished,Igboho,161573
164,2,3,2,1,yes,yes,no,no,yes,yes,semi-furnished,Lanlate,185233
119,1,2,1,0,yes,yes,no,no,no,no,furnished,Iresa-Apa,154809
124,4,3,1,0,no,no,no,yes,no,yes,unfurnished,Tede,178295
288,5,2,2,3,yes,yes,no,no,no,yes,unfurnished,Ibadan,192870
363,3,3,1,0,no,no,no,no,no,yes,furnished,Jobele,170024
297,3,3,2,3,no,yes,no,yes,yes,yes,semi-furnished,Lalupon,194332
81,5,3,2,3,yes,no,yes,no,no,no,semi-furnished,Iseyin,200191
153,5,1,1,2,yes,yes,no,yes,yes,yes,semi-furnished,Lalupon,201102
138,4,1,2,2,no,yes,no,yes,yes,yes,semi-furnished,Akinmoorin,194373
396,1,3,2,0,yes,no,no,no,yes,no,unfurnished,Otu,157996
107,2,1,2,0,no,no,yes,yes,yes,no,unfurnished,Ago-Amodu,154832
365,1,2,1,1,yes,no,no,no,yes,no,furnished,Ogbomosho,157249
88,4,3,2,1,yes,yes,yes,yes,no,no,furnished,Ayete,212478
190,2,3,2,3,no,no,no,no,yes,no,unfurnished,Tede,161344
